Recorder,Recordee,Contact Time,Start,End,Order,ICT
36,22,1,77888,77888,22,33568
36,22,1,78379,78379,23,491
36,22,1,79096,79096,24,717
36,22,1,81898,81898,25,2802
36,22,237,82147,82383,26,249
36,22,1,93153,93153,27,10770
36,22,482,97130,97611,28,3977
36,22,8,97975,97982,29,364
36,22,1,98332,98332,30,350
36,22,954,98784,99737,31,452
36,22,284,100339,100622,32,602
36,22,1,105870,105870,33,5248
36,22,230,106214,106443,34,344
36,22,119,107755,107873,35,1312
36,22,242,108452,108693,36,579
36,22,963,109282,110244,37,589
36,22,360,113943,114302,38,3699
36,22,120,114548,114667,39,246
36,23,1,77771,77771,1,0
36,23,1,88179,88179,2,10408
36,23,8,100339,100346,3,12160
36,23,1,100867,100867,4,521
36,23,1,113938,113938,5,13071
36,23,1,114321,114321,6,383
36,24,1,22712,22712,1,0
36,24,120,82028,82147,2,59316
36,24,1,88050,88050,3,5903
36,24,7,88815,88821,4,765
36,24,1,107866,107866,5,19045
36,25,352,21294,21645,1,0
36,25,588,22237,22824,2,592
36,25,585,23278,23862,3,454
36,25,237,23991,24227,4,129
36,25,117,24579,24695,5,352
36,25,343,24814,25156,6,119
36,25,126,25394,25519,7,238
36,25,252,25877,26128,8,358
36,25,1,82383,82383,9,56255
36,26,476,22237,22712,1,0
36,26,3,23276,23278,2,564
36,26,1,24579,24579,3,1301
36,26,1,81650,81650,4,57071
36,26,1,82147,82147,5,497
36,26,1,110963,110963,6,28816
36,26,1,111905,111905,7,942
36,27,119,21894,22012,1,0
36,27,1,24107,24107,2,2095
36,27,1,24452,24452,3,345
36,27,1,24695,24695,4,243
36,27,1,25156,25156,5,461
36,27,6,25394,25399,6,238
36,27,14,25870,25883,7,471
36,27,5,26238,26242,8,355
36,27,1,73306,73306,9,47064
36,27,124,95949,96072,10,22643
36,28,250,21645,21894,1,0
36,28,1,23862,23862,2,1968
36,28,116,24699,24814,3,837
36,28,1,25999,25999,4,1185
36,28,1,26361,26361,5,362
36,28,1,29377,29377,6,3016
36,28,129,29759,29887,7,382
36,28,1,78514,78514,8,48627
36,28,1,109282,109282,9,30768
36,28,585,112017,112601,10,2735
36,28,122,112838,112959,11,237
36,29,1,22123,22123,1,0
36,29,1,22586,22586,2,463
36,29,116,109056,109171,3,86470
36,29,1,109754,109754,4,583
36,29,1,111905,111905,5,2151
36,29,1,112601,112601,6,696
36,29,120,113082,113201,7,481
36,29,257,113687,113943,8,486
36,29,115,114437,114551,9,494
36,30,449,22712,23160,1,0
36,30,350,23399,23748,2,239
36,30,3,23989,23991,3,241
36,30,1,24452,24452,4,461
36,30,1,25156,25156,5,704
36,30,4,25391,25394,6,235
36,30,1,25753,25753,7,359
36,30,1,75121,75121,8,49368
36,30,1,77888,77888,9,2767
36,30,1,78385,78385,10,497
36,30,725,84291,85015,11,5906
36,30,469,85270,85738,12,255
36,30,1,86113,86113,13,375
36,30,14,88802,88815,14,2689
36,30,361,89183,89543,15,368
36,30,129,113440,113568,16,23897
36,30,1,114324,114324,17,756
36,32,244,24452,24695,1,0
36,32,713,25041,25753,2,346
36,32,588,25883,26470,3,130
36,32,1,82268,82268,4,55798
36,32,1,90283,90283,5,8015
36,32,1,91143,91143,6,860
36,32,1,95462,95462,7,4319
36,32,1,97130,97130,8,1668
36,32,1,99863,99863,9,2733
36,32,133,100214,100346,10,351
36,32,1,104907,104907,11,4561
36,32,1,105746,105746,12,839
36,32,227,109056,109282,13,3310
36,33,135,21766,21900,1,0
36,33,1,78385,78385,2,56485
36,33,6,88669,88674,3,10284
36,33,1,89543,89543,4,869
36,33,3078,109527,112604,5,19984
36,33,360,112955,113314,6,351
36,33,240,113568,113807,7,254
36,34,336,22012,22347,1,0
36,34,1,22712,22712,2,365
36,34,469,83579,84047,3,60867
36,34,250,84766,85015,4,719
36,34,1,87938,87938,5,2923
36,34,1,88547,88547,6,609
36,34,1,93030,93030,7,4483
36,34,388,100214,100601,8,7184
36,34,757,100622,101378,9,21
36,34,1,103545,103545,10,2167
36,34,246,109878,110123,11,6333
36,34,957,110491,111447,12,368
36,34,1,111790,111790,13,343
36,34,114,112491,112604,14,701
36,34,5,112955,112959,15,351
36,34,492,113440,113931,16,481
36,34,1,114067,114067,17,136
36,34,1,114309,114309,18,242
36,34,4,114321,114324,19,12
36,35,226,22012,22237,1,0
36,35,1,22464,22464,2,227
36,35,1,22938,22938,3,474
36,35,115,23748,23862,4,810
36,35,121,24107,24227,5,245
36,35,119,24691,24809,6,464
36,35,1,25162,25162,7,353
36,35,122,25394,25515,8,232
36,35,125,25753,25877,9,238
36,35,349,26122,26470,10,245
36,35,1,76442,76442,11,49972
36,35,1,77536,77536,12,1094
36,35,230,110491,110720,13,32955
36,35,1,112491,112491,14,1771
36,35,1,112725,112725,15,234
36,37,233,22237,22469,1,0
36,37,235,23276,23510,2,807
36,37,582,23998,24579,3,488
36,37,265,29370,29634,4,4791
36,37,1104,30611,31714,5,977
36,37,111,32070,32180,6,356
36,37,120,32309,32428,7,129
36,37,245,32916,33160,8,488
36,37,1,33405,33405,9,245
36,37,114,34139,34252,10,734
36,37,255,35718,35972,11,1466
36,37,234,36347,36580,12,375
36,37,128,37783,37910,13,1203
36,37,359,38515,38873,14,605
36,37,1248,39220,40467,15,347
36,37,146,40839,40984,16,372
36,37,2092,41234,43325,17,250
36,37,846,43588,44433,18,263
36,37,1,78255,78255,19,33822
36,37,1,87938,87938,20,9683
36,37,1,88669,88669,21,731
36,37,738,88806,89543,22,137
36,37,1,89683,89683,23,140
36,37,716,89928,90643,24,245
36,37,1,90892,90892,25,249
36,37,474,91495,91968,26,603
36,37,357,92206,92562,27,238
36,37,1,98784,98784,28,6222
36,37,112,106332,106443,29,7548
36,37,588,108106,108693,30,1663
36,37,1,109171,109171,31,478
36,37,1090,109638,110727,32,467
36,37,831,110850,111680,33,123
36,37,1,112017,112017,34,337
36,37,1,112604,112604,35,587
36,37,1,112955,112955,36,351
36,37,1,113201,113201,37,246
36,37,1,114067,114067,38,866
36,37,243,114309,114551,39,242
36,38,1,22938,22938,1,0
36,38,1,23162,23162,2,224
36,38,115,23748,23862,3,586
36,38,1,23991,23991,4,129
36,38,1,24227,24227,5,236
36,38,343,24699,25041,6,472
36,38,482,25272,25753,7,231
36,38,244,25999,26242,8,246
36,38,1,29634,29634,9,3392
36,38,1842,41477,43318,10,11843
36,38,4726,43460,48185,11,142
36,38,731,48439,49169,12,254
36,38,1,49529,49529,13,360
36,38,122,50002,50123,14,473
36,38,5066,50486,55551,15,363
36,38,950,56125,57074,16,574
36,38,1142,57536,58677,17,462
36,38,124,58916,59039,18,239
36,38,1,59513,59513,19,474
36,38,1001,59751,60751,20,238
36,38,368,61102,61469,21,351
36,38,2126,61836,63961,22,367
36,38,1897,64209,66105,23,248
36,38,1,66237,66237,24,132
36,38,457,66464,66920,25,227
36,38,5132,67181,72312,26,261
36,38,1,75374,75374,27,3062
36,38,128,77411,77538,28,2037
36,38,1,77888,77888,29,350
36,38,7,78379,78385,30,491
36,38,1,78630,78630,31,245
36,38,1,80950,80950,32,2320
36,38,1,81650,81650,33,700
36,39,121,22466,22586,1,0
36,39,1,22938,22938,2,352
36,39,233,23278,23510,3,340
36,39,238,23748,23985,4,238
36,39,111,24227,24337,5,242
36,39,117,24579,24695,6,242
36,39,359,25041,25399,7,346
36,39,117,25883,25999,8,484
36,39,5,26238,26242,9,239
36,39,1,78382,78382,10,52140
36,39,117,78514,78630,11,132
36,39,1,79210,79210,12,580
36,39,123,80364,80486,13,1154
36,39,122,82147,82268,14,1661
36,39,8,109520,109527,15,27252
36,39,226,111680,111905,16,2153
36,39,475,112251,112725,17,346
36,39,243,113201,113443,18,476
36,40,1,22012,22012,1,0
36,40,1,22346,22346,2,334
36,40,349,23162,23510,3,816
36,40,240,24452,24691,4,942
36,40,6,24809,24814,5,118
36,40,230,25162,25391,6,348
36,40,5,25515,25519,7,124
36,40,1,25870,25870,8,351
36,40,244,25999,26242,9,129
36,40,1,74739,74739,10,48497
36,40,8,76435,76442,11,1696
36,40,1,77418,77418,12,976
36,40,1,78630,78630,13,1212
36,40,1,79096,79096,14,466
36,40,1,80124,80124,15,1028
36,40,470,80950,81419,16,826
36,40,1,82028,82028,17,609
36,40,1,88179,88179,18,6151
36,40,377,88802,89178,19,623
36,40,1,100339,100339,20,11161
36,40,1,108227,108227,21,7888
36,40,113,111905,112017,22,3678
36,41,1,22012,22012,1,0
36,41,241,22346,22586,2,334
36,41,1,22938,22938,3,352
36,41,359,23627,23985,4,689
37,1,1,74690,74690,1,0
37,1,1,75184,75184,2,494
37,1,1,75673,75673,3,489
37,1,360,77241,77600,4,1568
37,1,1,78315,78315,5,715
37,1,367,78677,79043,6,362
37,1,1,79877,79877,7,834
37,1,113,83281,83393,8,3404
37,1,1,88800,88800,9,5407
37,1,1,103773,103773,10,14973
37,1,1,108509,108509,11,4736
37,1,1,163236,163236,12,54727
37,1,129,180855,180983,13,17619
37,1,116,181824,181939,14,841
37,1,118,182274,182391,15,335
37,1,256,250347,250602,16,67956
37,1,377,255040,255416,17,4438
37,1,1,255777,255777,18,361
37,1,1,255918,255918,19,141
37,2,8,92075,92082,1,0
37,2,251,112523,112773,2,20441
37,2,1,180849,180849,3,68076
37,2,1,184674,184674,4,3825
37,2,128,250220,250347,5,65546
37,3,1,24400,24400,1,0
37,3,15,28838,28852,2,4438
37,3,1,88101,88101,3,59249
37,3,1,164449,164449,4,76348
37,3,1,165646,165646,5,1197
37,3,1,173214,173214,6,7568
37,3,1197,176555,177751,7,3341
37,3,1,181587,181587,8,3836
37,4,1,24171,24171,1,0
37,4,123,24524,24646,2,353
37,4,1,41536,41536,3,16890
37,4,1,90364,90364,4,48828
37,4,1,90753,90753,5,389
37,4,1,92211,92211,6,1458
37,4,1,100272,100272,7,8061
37,4,592,108634,109225,8,8362
37,4,1,118938,118938,9,9713
37,4,1,168601,168601,10,49663
37,4,1,168979,168979,11,378
37,4,889,169346,170234,12,367
37,4,248,170465,170712,13,231
37,4,3953,171068,175020,14,356
37,4,1171,175385,176555,15,365
37,4,591,177161,177751,16,606
37,4,1,180612,180612,17,2861
37,4,1,180855,180855,18,243
37,4,1,183813,183813,19,2958
37,4,1,247905,247905,20,64092
37,4,1,248749,248749,21,844
37,4,11,250347,250357,22,1598
37,4,129,250727,250855,23,370
37,5,1,24171,24171,1,0
37,5,493,72603,73095,2,48432
37,5,1,73220,73220,3,125
37,5,1,74690,74690,4,1470
37,5,1,75673,75673,5,983
37,5,1,77012,77012,6,1339
37,5,141,82062,82202,7,5050
37,5,1,178518,178518,8,96316
37,5,1,180612,180612,9,2094
37,6,1,74690,74690,1,0
37,6,1,75310,75310,2,620
37,6,1,76513,76513,3,1203
37,6,1,77008,77008,4,495
37,6,1,77241,77241,5,233
37,6,134,78188,78321,6,947
37,6,1,79036,79036,7,715
37,6,1,100151,100151,8,21115
37,6,1,100653,100653,9,502
37,6,233,101350,101582,10,697
37,6,1,102314,102314,11,732
37,6,127,102555,102681,12,241
37,6,1,110979,110979,13,8298
37,6,1,247905,247905,14,136926
37,7,1,89166,89166,1,0
37,7,1,93240,93240,2,4074
37,7,1,100396,100396,3,7156
37,7,1,250220,250220,4,149824
37,7,1,250855,250855,5,635
37,8,1,24050,24050,1,0
37,8,1,77016,77016,2,52966
37,8,1,77956,77956,3,940
37,8,1,88679,88679,4,10723
37,8,231,89285,89515,5,606
37,8,1,93010,93010,6,3495
37,8,1,93483,93483,7,473
37,8,2009,93970,95978,8,487
37,8,242,96225,96466,9,247
37,8,391,97047,97437,10,581
37,8,1,98157,98157,11,720
37,8,366,98287,98652,12,130
37,8,1,109352,109352,13,10700
37,8,113,111787,111899,14,2435
37,8,375,112034,112408,15,135
37,8,113,113607,113719,16,1199
37,8,1,114431,114431,17,712
37,8,383,115028,115410,18,597
37,8,240,116128,116367,19,718
37,8,1,163483,163483,20,47116
37,8,121,182386,182506,21,18903
37,8,1,183116,183116,22,610
37,9,1,23822,23822,1,0
37,9,1,77241,77241,2,53419
37,9,235,79643,79877,3,2402
37,9,1,80125,80125,4,248
37,9,247,90746,90992,5,10621
37,9,113,94211,94323,6,3219
37,9,1,94678,94678,7,355
37,9,1,95038,95038,8,360
37,9,247,109225,109471,9,14187
37,9,1,114795,114795,10,5324
37,9,134,119066,119199,11,4271
37,9,1,169735,169735,12,50536
37,9,1,180983,180983,13,11248
37,9,1,182391,182391,14,1408
37,9,1,188324,188324,15,5933
37,9,1,254805,254805,16,66481
37,9,8,255040,255047,17,235
37,9,1,256654,256654,18,1607
37,10,1,24400,24400,1,0
37,10,1,79171,79171,2,54771
37,10,222,101129,101350,3,21958
37,10,1,102069,102069,4,719
37,10,1,102446,102446,5,377
37,10,1,110052,110052,6,7606
37,10,121,111325,111445,7,1273
37,10,116,114545,114660,8,3100
37,10,112,114795,114906,9,135
37,10,1,115162,115162,10,256
37,10,112,164449,164560,11,49287
37,10,1,169098,169098,12,4538
37,10,1,170465,170465,13,1367
37,10,111,177400,177510,14,6935
37,10,135,255918,256052,15,78408
37,11,124,24050,24173,1,0
37,11,1,24646,24646,2,473
37,11,138,83755,83892,3,59109
37,11,1,84245,84245,4,353
37,11,8,100144,100151,5,15899
37,11,1,105856,105856,6,5705
37,11,1,115658,115658,7,9802
37,11,1,257599,257599,8,141941
37,11,128,258096,258223,9,497
37,11,364,261522,261885,10,3299
37,11,15,262362,262376,11,477
37,11,110,262713,262822,12,337
37,11,125,263324,263448,13,502
37,11,1,263912,263912,14,464
37,12,1,254682,254682,1,0
37,13,1,74929,74929,1,0
37,13,1,75795,75795,2,866
37,13,119,76277,76395,3,482
37,13,225,77130,77354,4,735
37,13,1,111672,111672,5,34318
37,13,133,111909,112041,6,237
37,13,1,115537,115537,7,3496
37,13,1,247316,247316,8,131779
37,13,11,250347,250357,9,3031
37,14,1,92893,92893,1,0
37,14,1,118317,118317,2,25424
37,14,1,160622,160622,3,42305
37,14,121,161942,162062,4,1320
37,14,241,162413,162653,5,351
37,14,1,164334,164334,6,1681
37,14,1,187234,187234,7,22900
37,14,11,250347,250357,8,63113
37,15,1,88672,88672,1,0
37,15,1,89405,89405,2,733
37,15,1,100144,100144,3,10739
37,15,1,163000,163000,4,62856
37,15,1,165998,165998,5,2998
37,15,247,176789,177035,6,10791
37,15,502,177510,178011,7,475
37,15,1,182274,182274,8,4263
37,15,1,182630,182630,9,356
37,15,1,183116,183116,10,486
37,16,1,24171,24171,1,0
37,16,1,24524,24524,2,353
37,16,1,80609,80609,3,56085
37,16,1,83393,83393,4,2784
37,16,1,104741,104741,5,21348
37,16,1,105376,105376,6,635
37,16,1,112028,112028,7,6652
37,16,1,164560,164560,8,52532
37,16,123,165156,165278,9,596
37,16,123,170946,171068,10,5668
37,16,847,176789,177635,11,5721
37,16,505,180849,181353,12,3214
37,16,1,182386,182386,13,1033
37,17,1,23707,23707,1,0
37,17,1,24050,24050,2,343
37,17,1,24400,24400,3,350
37,17,1,74562,74562,4,50162
37,17,1,76161,76161,5,1599
37,17,1,88211,88211,6,12050
37,17,1,88679,88679,7,468
37,17,240,89166,89405,8,487
37,17,1084,93368,94451,9,3963
37,17,228,95150,95377,10,699
37,17,1,95742,95742,11,365
37,17,1,104616,104616,12,8874
37,17,1,114077,114077,13,9461
37,17,1,119066,119066,14,4989
37,17,1,165646,165646,15,46580
37,17,1,171651,171651,16,6005
37,18,3,24171,24173,1,0
37,18,1,171302,171302,2,147129
37,18,1,184783,184783,3,13481
37,19,112,23822,23933,1,0
37,19,123,77008,77130,2,53075
37,19,1,78315,78315,3,1185
37,19,1,103531,103531,4,25216
37,19,118,164560,164677,5,61029
37,19,127,256898,257024,6,92221
37,19,362,258461,258822,7,1437
37,19,226,259193,259418,8,371
37,20,3334,25014,28347,1,0
37,20,1,28600,28600,2,253
37,20,11094,45034,56127,3,16434
37,20,9731,56371,66101,4,244
37,20,2299,66346,68644,5,245
37,20,3109,69002,72110,6,358
37,20,377,72476,72852,7,366
37,20,112,73109,73220,8,257
37,20,1,73589,73589,9,369
37,20,1,73973,73973,10,384
37,20,1,80721,80721,11,6748
37,20,1,81814,81814,12,1093
37,20,1,89041,89041,13,7227
37,20,121,107779,107899,14,18738
37,20,7788,129537,137324,15,21638
37,20,7999,137684,145682,16,360
37,20,11850,146025,157874,17,343
37,20,596,158229,158824,18,355
37,20,239,171185,171423,19,12361
37,20,1,194238,194238,20,22815
37,20,123,195420,195542,21,1182
37,20,1827,231370,233196,22,35828
37,20,943,233533,234475,23,337
37,20,6139,235201,241339,24,726
37,20,824,241695,242518,25,356
37,20,1,250220,250220,26,7702
37,20,1082,253141,254222,27,2921
37,21,352,23822,24173,1,0
37,21,246,24524,24769,2,351
37,21,15,166114,166128,3,141345
37,21,1,171068,171068,4,4940
37,21,229,171423,171651,5,355
37,21,1,173827,173827,6,2176
37,21,359,174179,174537,7,352
37,21,380,174886,175265,8,349
37,21,1,176333,176333,9,1068
37,21,1,185042,185042,10,8709
37,21,1,250347,250347,11,65305
37,21,123,255294,255416,12,4947
37,22,1,24284,24284,1,0
37,22,1,24646,24646,2,362
37,22,8,29833,29840,3,5187
37,22,1652,30436,32087,4,596
37,22,1,32819,32819,5,732
37,22,1,33547,33547,6,728
37,22,1,33788,33788,7,241
37,22,113,34145,34257,8,357
37,22,1,35817,35817,9,1560
37,22,1,36160,36160,10,343
37,22,131,36992,37122,11,832
37,22,233,38125,38357,12,1003
37,22,768,38593,39360,13,236
37,22,379,39605,39983,14,245
37,22,378,40220,40597,15,237
37,22,1,40959,40959,16,362
37,22,925,41311,42235,17,352
37,22,122,42369,42490,18,134
37,22,358,42953,43310,19,463
37,22,1,43545,43545,20,235
37,22,369,44048,44416,21,503
37,22,110,44557,44666,22,141
37,22,1,93119,93119,23,48453
37,22,1,98645,98645,24,5526
37,22,607,105376,105982,25,6731
37,22,1,106437,106437,26,455
37,22,245,106802,107046,27,365
37,22,1,107413,107413,28,367
37,22,1,108140,108140,29,727
37,22,133,108634,108766,30,494
37,22,575,109700,110274,31,934
37,22,245,114187,114431,32,3913
37,22,1,114674,114674,33,243
37,22,490,115878,116367,34,1204
37,22,1,170472,170472,35,54105
37,22,123,170946,171068,36,474
37,22,128,180983,181110,37,9915
37,22,1,181939,181939,38,829
37,22,1,182274,182274,39,335
37,22,1,260023,260023,40,77749
37,23,1,81814,81814,1,0
37,23,1,82317,82317,2,503
37,23,1,88211,88211,3,5894
37,23,1,111672,111672,4,23461
37,23,128,117330,117457,5,5658
37,23,227,171539,171765,6,54082
37,24,1,75184,75184,1,0
37,24,1,77008,77008,2,1824
37,24,120,117959,118078,3,40951
37,24,1,245287,245287,4,127209
37,25,578,23707,24284,1,0
37,25,386,83514,83899,2,59230
37,25,358,162879,163236,3,78980
37,25,1,177872,177872,4,14636
37,25,247,243586,243832,5,65714
37,25,1,244195,244195,6,363
37,25,952,244566,245517,7,371
37,25,485,245890,246374,8,373
37,25,1283,246623,247905,9,249
37,25,1,248881,248881,10,976
37,25,1,253031,253031,11,4150
37,25,1,258341,258341,12,5310
37,25,477,261409,261885,13,3068
37,25,136,262241,262376,14,356
37,25,110,262713,262822,15,337
37,25,253,263196,263448,16,374
37,25,461,263800,264260,17,352
37,26,1,74929,74929,1,0
37,26,1,116617,116617,2,41688
37,26,1,171185,171185,3,54568
37,26,1,184674,184674,4,13489
37,26,1327,244318,245644,5,59644
37,26,844,245890,246733,6,246
37,26,699,247089,247787,7,356
37,27,1,24173,24173,1,0
37,27,1,24646,24646,2,473
37,27,128,29475,29602,3,4829
37,27,1,93010,93010,4,63408
37,27,1,115658,115658,5,22648
37,27,1,164449,164449,6,48791
37,27,1,165156,165156,7,707
37,27,1,171068,171068,8,5912
37,27,1204,176555,177758,9,5487
37,27,1,181110,181110,10,3352
37,27,1,181939,181939,11,829
37,27,1,182274,182274,12,335
37,27,1,259418,259418,13,77144
37,27,129,259665,259793,14,247
37,27,1,260262,260262,15,469
37,27,1,260765,260765,16,503
37,27,1,261885,261885,17,1120
37,28,1,24284,24284,1,0
37,28,1,29475,29475,2,5191
37,28,131,29833,29963,3,358
37,28,1,100151,100151,4,70188
37,28,719,108634,109352,5,8483
37,28,1,109824,109824,6,472
37,28,141,112028,112168,7,2204
37,29,1,74929,74929,1,0
37,29,244,75918,76161,2,989
37,29,1,77130,77130,3,969
37,29,345,77844,78188,4,714
37,29,8,79036,79043,5,848
37,29,247,108759,109005,6,29716
37,29,1,109700,109700,7,695
37,29,1,112408,112408,8,2708
37,29,1,112900,112900,9,492
37,29,1,113257,113257,10,357
37,29,232,113607,113838,11,350
37,29,129,114667,114795,12,829
37,29,1,181939,181939,13,67144
37,29,1,182506,182506,14,567
37,29,1,250220,250220,15,67714
37,29,129,250727,250855,16,507
37,30,1,24173,24173,1,0
37,30,8,28466,28473,2,4293
37,30,15,90739,90753,3,62266
37,30,1,114431,114431,4,23678
37,30,724,115767,116490,5,1336
37,30,118,171185,171302,6,54695
37,30,1,171765,171765,7,463
37,30,367,172353,172719,8,588
37,30,362,173090,173451,9,371
37,30,513,248628,249140,10,75177
37,30,1,257849,257849,11,8709
37,30,128,258334,258461,12,485
37,32,125,24400,24524,1,0
37,32,1,81695,81695,2,57171
37,32,15,82062,82076,3,367
37,32,245,90246,90490,4,8170
37,32,1,91471,91471,5,981
37,32,1,97905,97905,6,6434
37,32,246,100151,100396,7,2246
37,32,239,109114,109352,8,8718
37,32,2067,172353,174419,9,63001
37,32,235,176555,176789,10,2136
37,32,111,177400,177510,11,611
37,32,1,180368,180368,12,2858
37,32,1,184783,184783,13,4415
37,32,1,249856,249856,14,65073
37,32,1,250350,250350,15,494
37,32,1,261655,261655,16,11305
37,33,924,25742,26665,1,0
37,33,1209,27139,28347,2,474
37,33,1,28600,28600,3,253
37,33,1314,45034,46347,4,16434
37,33,18639,46601,65239,5,254
37,33,4851,65486,70336,6,247
37,33,1494,70357,71850,7,21
37,33,732,71987,72718,8,137
37,33,1,73095,73095,9,377
37,33,228,73220,73447,10,125
37,33,1,73589,73589,11,142
37,33,368,73845,74212,12,256
37,33,1198,79643,80840,13,5431
37,33,126,81814,81939,14,974
